#Bastille Day Localisations
###ÄNSI###
EVTOPTA_greek_31;Let's go;;;;;;;;;;;;;x
EVTTITLE_greek_32;The End of the Odyssey;;;;;;;;;;;;;x
EVTDESC_greek_32_ATHENS;You reach Athens, the capital of Hellas. This is where Pericles was born, where they said no to the Persians, and where the tyrant Nero stopped years ago. You reflect on how the republic flourished here before the Event, how people feared God and his saints. You observe temples old and new from afar. Soon you ascend, passing shepherds and old people, until you reach the summit of the Acropolis. There you see many statues and inscriptions, ancient inscriptions praising the intercession of Saint Demeter, a statue of Saint Poseidon, and many other remnants of the ancient Empire. You pause here, and like the Athenians of 2,000 years ago, you gaze and observe their city.;;;;;;;;;;;;;x
EVTDESC_greek_32_ATHOS;You arrive in the peninsula of Holy Athos. In the distance, you see the ancient Monastery of the Great Lavra, founded over a millennium ago by the great saint: Athanasios. As you walk closer to the Lavra, you hear the blessed hymns recounting the tradition of the Mountain all the way back to its earliest foundations of the Theotokos’s trip with the Apostle John to visit her Son’s friend, Lazarus, on Cyprus, where she would be blown off course to the then-pagan Athos. The Blessed Virgin would walk ashore and be overwhelmed by the mountain’s wonderful and wild natural beauty. Then she blessed it and asked her Son for it to be her garden. And a voice was heard saying, “Let this place be your inheritance and your garden, a paradise and a haven of salvation for those seeking to be saved.” Like any devout pilgrim, you dwell on this blessed tradition and are brought to prayer in glorification of the Lord.;;;;;;;;;x
EVTDESC_greek_32_ALEXANDRIA;You arrive in Alexandria, the city of Alexander the Great, one of the greatest conquerors of the pre-Event era, lord of lands from Albania to Pakistan. During his time or that of his descendants, this city was built as a symbol of his glory and legacy. This city has always been a melting pot of cultures, a meeting point of pagan, Christian, and Islamic cultures. You pass through this city, and just as a thousand years ago, so today, there are crowds of people from all the surrounding lands. Passing them, you reach the Column of Pompey the Great and continue, contemplating the glory of this conqueror, until you reach the largest temple built in honor of Christ, the Cathedral of the Annunciation, also known as the Evangelismos. As you enter, you see a magnificent iconostasis. You kneel before it and offer prayers to your God and the saints.;;;;;;;;;;;;;x
EVTDESC_greek_32_ROME;You reach Rome, the Eternal City. It was here that Emperor after Emperor reigned, true "Exoterikoí Episkopoi," who fought the infidel Saracens, Persians, and Germans, and carried the splendor of the Mediterranean peoples throughout the world. You pass old churches, merchants, pilgrims, and locals. You walk through ancient streets that remember the days before the Event, and you reach the Roman Forum, where Roman senators long ago gathered to debate matters divine and human, life and death. You kneel and remember the glory of Old Rome, which has passed but will return.;;;;;;;;;;;;;x
EVTDESC_greek_32_CONSTANTINOPOLE;You have finally arrived at Constantinople, now taken by foreign infidels though still filled with the memory of its ancient history. Before you rises an immense and ancient metropolis whose towering walls, crowded harbors, and countless domes dwarf every city you have seen upon your Odyssey. As you make your way through the winding streets in search of lodging, your senses are overcome by the cries of merchants, the mingling scents of incense and spice, and the endless throngs of travelers and sailors from far and wide. Along your path stand the ancient ruins of churches, monasteries, and monuments, many transformed to serve the new rulers or left to rot yet they still bear witness to the city’s long and sacred history. Like any devout traveller of your religion, you press onward through the bustling crowds with solemn wonder and anticipation, longing at last to behold the Patriarchal Cathedral of St. George and to offer prayers to God amidst the fading remnants of Second Rome’s once-glorious inheritance.;;;;;;;;;;;;;x
EVTOPTA_greek_32;Thanks you, [ROOT.Religion.GetRandomGodName];;;;;;;;;;;;;x
EVTDESC_greek_33;This is the end of your Odyssey. You have returned home and earned the title of successor to Saint Odysseus, a sign of true courage among your fellow believers.;;;;;;;;;;;;;x
EVTOPTA_greek_33;Nice;;;;;;;;;;;;;x
EVTDESC_greek_34;The ship you are sailing on is attacked by pirates hungry for riches and your blood.;;;;;;;;;;;;;x
EVTOPTA_greek_34;[ROOT.Religion.GetRandomGodName], save me!;;;;;;;;;;;;;x
EVTDESC_greek_35;You meet a group of people who tell you they're looking for sirens and satyrs that are prowling the area. They say they haven't seen them yet, but they have a hunch and have heard they're in the area, harassing the locals.;;;;;;;;;;;;;x
EVTOPTA_greek_35;Join their search;;;;;;;;;;;;;x
EVTOPTB_greek_35;Wish them luck;;;;;;;;;;;;;x
EVTOPTC_greek_35;Leave them and hope they come to their senses.;;;;;;;;;;;;;x
EVTDESC_greek_36;After a long search, I conclude that you found nothing and all your time was wasted.;;;;;;;;;;;;;x
EVTOPTA_greek_36;Oh no!;;;;;;;;;;;;;x
EVTDESC_greek_37;Just when you thought you couldn't find anything, a strange animal attacked you—a goat, you thought—and you instinctively killed it, which then rolled into the sea. Your companions ran up and said you'd apparently killed a satyr that was troubling the local population, and they called you "Satyr Killer.";;;;;;;;;;;;;x
EVTOPTA_greek_37;Nice!;;;;;;;;;;;;;x
EVTDESC_greek_38;During your journey, you encounter other travelers embarking on their Odyssey. When you speak with them, they invite you to a friendly fistfight, touting it as a chance to improve your fighting skills.;;;;;;;;;;;;;x
EVTOPTA_greek_38;Agree;;;;;;;;;;;;;x
EVTOPTB_greek_38;Refuse;;;;;;;;;;;;;x
EVTDESC_greek_39;You pass a village and see peasants gathered in the fields, all sorts of amusement and laughter, singing songs about the heroic Hector of Turkey, slain by the impetuous Achilles, son of Saint Thetis. Suddenly, someone calls to you from afar to approach them.;;;;;;;;;;;;;x
EVTOPTA_greek_39;Come to them;;;;;;;;;;;;;x
EVTOPTB_greek_39;Ignore them;;;;;;;;;;;;;x
EVTTITLE_greek_40;Achilles and Hector;;;;;;;;;;;;;x
EVTDESC_greek_40;The villagers soon surround you like nothing, and they begin to hum the tale of Achilles and Hector. Many years ago, the Byzantine Empire was at war with the Sultanate of Rum, which had usurped the succession from the First Rome. Its leader was Sultan Priam, a reckless man, father of the equally reckless Paris, but also honorable Hector. The war lasted ten years, until the siege of Rum's capital, Troy, came. During the siege, a battle ensued and Achilles faced Prince Hector. They dueled for a long time until a demon tricked Hector and caused Achilles to kill Hector. Shortly thereafter, Paris himself killed Achilles by shooting him in the knee with a crossbow, then correcting the shot to the head. Troy ultimately fell and was destroyed, but Hector' sister, Cassandra, saw a vision in which she saw angels carrying Hector to heaven, where he kissed the cross the angels carried, and Achilles, despite fighting on the side of Christos-Dias, went to hell for his pride and lust. When the villagers finished telling their story, you knew it was interesting and worth the pause.;;;;;;;;;;;;;x
EVTOPTA_greek_40;Interesting;;;;;;;;;;;;;x
EVTDESC_greek_41;After hearing the story, you stopped in the village for a day. It turned out there was a wedding taking place nearby, and as a surprise guest and a change of pace for the local community, you were invited to attend. But now, you had to continue your journey.;;;;;;;;;;;;;x
EVTOPTA_greek_41;Nice;;;;;;;;;;;;;x
EVTDESC_greek_42;As you travel, you come across abandoned monasteries. Entering, you greet the remaining paintings and icons, and then proceed to the monastery garden. It turns out the monastery has been empty for a very long time.;;;;;;;;;;;;;x
EVTOPTA_greek_42;Go to the chapel and pray;;;;;;;;;;;;;x
EVTOPTB_greek_42;Admire the beauty of the monastery and sing songs about ancient times;;;;;;;;;;;;;x
EVTOPTC_greek_42;Look for something valuable;;;;;;;;;;;;;x
EVTDESC_greek_43;You arrive at a monastery filled with monks. You knock on the monastery gate and are welcomed as guests for the day.;;;;;;;;;;;;;x
EVTOPTA_greek_43;Spend the day in prayer;;;;;;;;;;;;;x
EVTOPTB_greek_43;Spend the day meeting people;;;;;;;;;;;;;x
EVTOPTC_greek_43;Stay here permanently as a monk;;;;;;;;;;;;;x
EVTDESC_greek_44;While sailing, you come to a port. You hear about the wrestling taking place there, and at the urging of another traveler, you go there.;;;;;;;;;;;;;x
EVTOPTA_greek_44;Watch;;;;;;;;;;;;;x
EVTOPTB_greek_44;Watch and bet on winnings;;;;;;;;;;;;;x
EVTDESC_greek_45;During your journey, you stop at a town with an theatre. You learn that Greek and Roman plays are performed there.;;;;;;;;;;;;;x
EVTOPTA_greek_45;Buy a ticket and go;;;;;;;;;;;;;x
EVTOPTB_greek_45;Nonsense;;;;;;;;;;;;;x
EVTTITLE_greek_46;Play;;;;;;;;;;;;;x
EVTDESC_greek_46_A;You're sitting comfortably in the theater after buying a ticket. There are a lot of other people around you, some with food purchased from the theater owner, others, not entirely in compliance with building regulations, have smuggled in their own, much cheaper provisions. The play you've come to see is "Clouds" by Aristophanes, an ancient writer. It tells the story of Strepsiades, a family man who has the misfortune of having a son, Pheidippides, who has a lot of creditors and an obsession with horses. To cope with the constant need to repay loans, Strepsiades goes to Socrates and his sophists to learn the science of words and how to wriggle out of his son's debts in any court. However, after several trials, Socrates decides that old men is too dump, so the father sends his son, who has better results, to the sophists. Then you see a scene of a verbal duel between the just and unjust Logos, the latter winning and taking the young man under his protection. Upon his return, the son waives all his debts, but thanks to his sophistication, he also "proves" that he has the right to beat his father, which causes the enraged father to set fire to Socrates' house.;;;;;;;;;;;;;x
EVTDESC_greek_46_C;You're sitting comfortably in the theater after buying a ticket. There are a lot of other people around you, some with food purchased from the theater owner, others, not entirely in compliance with building regulations, have smuggled in their own, much cheaper provisions. The play you've come to see is "Octavia" written centuries ago by an author whose name has vanished into the mists of time. The play tells the story of the struggle for the tyrant Nero's heart between his legitimate wife, Octavia, and his lover, Poppaea Sabina, who wants to take his place. During the play, the chorus laments Octavia's fate. The demonic Agrippina, who wasn't satisfied with disrupting the state's rule during her lifetime, appears and predicts Nero's defeat. Ultimately, Nero exiles Octavia to the island of Pandataria, where she is executed. The play ends with the chorus predicting what will happen to Nero's dynasty and that it will meet a disastrous end.;;;;;;;;;;;;;x
EVTDESC_greek_46_D;You're sitting comfortably in the theater after buying a ticket. There are a lot of other people around you, some with food purchased from the theater owner, others, not entirely in compliance with building regulations, have smuggled in their own, much cheaper provisions. The play you've come to see is "Antigone" written centuries ago by Sophocles. The play tells the story of Antigone's conflict with her uncle Creon over the body of her brother Polynices, who attempted to usurp his brother's throne and was slained. Antigone invokes divine law in her resolution, while Creon invokes his own, declaring that whoever buries the traitor will be killed. However, Antigone attempts to bury the body, is caught, and Creon pronounces her condemned to death by starvation. Creon is later persuaded by his son Haemon and his wife Eurydice to change his mind. The play ultimately ends with Antigone committing suicide, followed by Haemon discovering Antigone's death, and finally, Eurydice, who learns of Heamon's death. Finally, Creon, distraught, buries Polynices' body.;;;;;;;;;;;;;x
EVTDESC_greek_46_E;You're sitting comfortably in the theater after buying a ticket. There are a lot of other people around you, some with food purchased from the theater owner, others, not entirely in compliance with building regulations, have smuggled in their own, much cheaper provisions. The play you've come to see is "Sardanapalus" written by Dominus Byronus. The titular character is syrian king, who leads a life of crime. Two of his despots, begin to plot against him, but the king intends to spare them. In Act III, they rebel and wage a battle against their king, which ends badly for the king, though not tragically. He flees to his capital and meets his long-lost wife, Zarina, who suggests they flee the country with their children. The king then speaks with his concubine, Myrrha. In Act V, as the rebels approach Damascus, Sardanapalus, taking advantage of the hour-long truce negotiated with the rebels, makes a funeral pyre for himself and throws himself into it.;;;;;;;;;;;;;x
EVTDESC_greek_46_F;You're sitting comfortably in the theater after buying a ticket. There are a lot of other people around you, some with food purchased from the theater owner, others, not entirely in compliance with building regulations, have smuggled in their own, much cheaper provisions. The play you've come to see is "Romeo and Juliet" written by Gulielmos Shaekespiros, a great writer from foreign country. The play tells the story of a love story in Verona. There, Romeo Montague falls in love with Juliet Capulet, and the feeling is mutual. The two marry secretly despite their fathers' and mothers' feuds, and their union is blessed by the hieromonk Laurence. When Juliet's family decides to marry her to Paris (some in the audience believe this indicates that the action takes place some time before the Trojan War), she buys and takes a potion that will temporarily lull her to appear dead. Romeo, unaware of this, believes Juliet is dead, buys poison and goes to the tomb, where he kills Paris (whom Eris apparently later restored to life) and commits suicide. When Juliet awakens, she sees her beloved's body above her and also commits suicide. At the end of the play, the members of two families, seeing the bodies of their children, reconcile and end their great quarrel.;;;;;;;;;;;;;x
EVTOPTA_greek_46;Nice play;;;;;;;;;;;;;x
EVTTITLE_greek_47;Cry for help;;;;;;;;;;;;;x
EVTDESC_greek_47;You're on a ship, the weather isn't the best, but it's decent enough for sailing. You're sitting on the ship with other pilgrims, even worse dressed than you, less wealthy. Together you pray and chat, play dice, and arm-wrestle. Suddenly, you think you hear a scream. You stop your card game and go out on the side. For a moment, you think you misheard something when you hear a faint cry from a nearby lighthouse, barely perceptible. A few people get out with you, equally interested in the cry, but the rest don't care. "Let's ask the captain to moor near the lighthouse and see what he brings us" one of them says.;;;;;;;;;;;;;x
EVTOPTA_greek_47;Ask the captain to moor near the lighthouse;;;;;;;;;;;;;x
EVTOPTB_greek_47;Get back to your business;;;;;;;;;;;;;x
EVTTITLE_greek_48;Lighthouse;;;;;;;;;;;;;x
EVTDESC_greek_48;You sail near the lighthouse. Some of the pilgrims are displeased, but those who went aboard with you also come to the surface. You take your weapons and head towards the lighthouse. The closer you get, the more you sense tragedy. When you arrive, you are greeted by a ruined lighthouse and the smell of smoke. A blood-stained body lies before the lighthouse door, accompanied by a woman crying beside it. You ask what happened, and the woman replies that her husband is the lighthouse keeper and went to surprise him with a cake she baked for him. There lies his body, and further on, the body of a woman. You hadn't noticed this body before, but now you see it deep within the lighthouse on the steps. Your companions note that the man is the same age as the living woman, and the girl is very young.;;;;;;;;;;;;;x
EVTOPTA_greek_48;Look around and leave the questioning to your companions;;;;;;;;;;;;;x
EVTTROOLTIPA_greek_48;founding confusing evidence;;;;;;;;;;;;;x
EVTTROOLTIPB_greek_48;founding unambiguous evidence;;;;;;;;;;;;;x
EVTTROOLTIPC_greek_48;founding nothing;;;;;;;;;;;;;x
EVTOPTB_greek_48;Interrogate the woman yourself, others will find some evidence;;;;;;;;;;;;;x
EVTDESC_greek_49;While your companions question the woman, you search the man's body, then the woman's. You find some coins in the pockets, but you notice a letter on the ground. It turns out to be signed by the lighthouse keeper and written to Anna (the dead woman?) that he loves her and that when his wife dies, they will escape together.;;;;;;;;;;;;;x
EVTOPTA_greek_49;Hmm... interesting;;;;;;;;;;;;;x
EVTDESC_greek_50;While your companions question the woman, you search the body of the man, and then the woman. You find some coins in the pockets, but you notice a letter on the ground. It turns out to be signed by the lighthouse keeper and written to Anna (the dead woman?) that he loves her and that when his wife dies, they will escape together. You find something else, however: a men's medallion with the image of the Theotokos, and on the back, a date and initials that don't match either a woman or a man.;;;;;;;;;;;;;x
EVTDESC_greek_51;While your companions question the woman, you search the man's body, then the woman's. You find some coins in the pockets, but otherwise nothing of interest. Once you've finished examining the body and the interior of the tower, you go to your companions.;;;;;;;;;;;;;x
EVTOPTA_greek_51;Ehh... I wasted a time;;;;;;;;;;;;;x
EVTDESC_greek_52;You interrogate the woman. She contradicts what she told you earlier and says that when she arrived, she immediately noticed her husband's body. She also reveals who the girl is: Anna, the daughter of the local executioner, whom she suspected of having an affair with her husband. She also says that when she arrived, she thought she saw a satyr fleeing in the distance, but she's not certain because it was in the distance.;;;;;;;;;;;;;x
EVTOPTA_greek_52;Ask more about her husband;;;;;;;;;;;;;x
EVTOPTB_greek_52;Ask more about the girl;;;;;;;;;;;;;x
EVTOPTC_greek_52;Ask more about this satyr;;;;;;;;;;;;;x
EVTOPTD_greek_52;Don't ask for anything more;;;;;;;;;;;;;x
EVTTITLE_greek_53;Further testimony;;;;;;;;;;;;;x
EVTDESC_greek_53_A;The woman, as you requested, tells you about her husband. She met him years ago and married him because he captivated her with his charm and status. But then, after she gave him two sons, he distanced himself from her, spending more and more time at the lighthouse, "watching the waters," but she suspected him of infidelity from the start. One night, she confronted him, which ended so violently that the local militia arrived and placed both spouses under arrest, his for one night, hers for three. Today, however, she wanted to reconcile with her husband, so she baked him a cake, wrapped it up nicely in a basket, and went to the lighthouse. And you know the rest...;;;;;;;;;;;;;x
EVTDESC_greek_53_B;The woman, as you requested, tells you about the girl. Her name is Catherine, and she is the daughter of an executioner, an honest man, though busy with his profession. She describes her as polite and attractive, but extremely weak-willed, who allowed herself to be swayed by her husband. She says that this Anna also had a fiancé, Peter, who is a thug and insanely jealous. The woman finally tells you that she planned to speak with Anna later, and didn't expect to encounter her body here.;;;;;;;;;;;;;x
EVTDESC_greek_53_C;The woman tells you, as you requested, about the satyr. When she arrived, her husband's body was still warm, and then she noticed a figure in the distance rushing towards the city. She couldn't see his clothing, for he was far away and in shadow, but it seemed to her that he had horns, although, as she now thinks, it could just as easily have been a branch. She says she heard his soft moan, either joyful or sorrowful, but she's not sure what it was.;;;;;;;;;;;;;x
EVTOPTA_greek_53;Okay. Now is time to discuss it with other;;;;;;;;;;;;;x
EVTDESC_greek_54;Your companions haven't learned anything useful, so we can only rely on your findings. What should we do? Arrest the woman as a suspect in a double murder and hand her over to the authorities, tell her to go to the authorities and return to the ship yourself, or try something else?;;;;;;;;;;;;;x
EVTOPTA_greek_54;Arrest her and deliver her to the authorities.;;;;;;;;;;;;;x
EVTOPTB_greek_54;Go to town and continue investigation;;;;;;;;;;;;;x
EVTOPTC_greek_54;Follow the "satyr" to the city;;;;;;;;;;;;;x
EVTOPTD_greek_54;Instruct the woman and return to the ship;;;;;;;;;;;;;x
EVTDESC_greek_55;You reach the town. The woman gives her testimony about the murder, and you, as newcomers, do the same, sharing your discoveries and thoughts. Then the local commander thanks you for your involvement and asks you to continue on your journey.;;;;;;;;;;;;;x
EVTOPTA_greek_55;Time to go back;;;;;;;;;;;;;x
EVTDESC_greek_56;You follow the "satyr," but you reach the city without seeing or hearing anything from him. You decide to go to the local investigator, and there, together with the woman, you give your statements. The investigator thanks you for your involvement and asks you to continue on your way and not to take any action on your own. You do so and return to the ship to continue your journey.;;;;;;;;;;;;;x
EVTOPTA_greek_56;Time to go back;;;;;;;;;;;;;x
EVTDESC_greek_57;Interesting news has arrived in your domain regarding the woman you met less than a year ago during your Odyssey. As it turns out, after an investigation and trial, the court found that she had killed her husband and her lover in a fit of jealousy, and sentenced her to death by hanging, a sentence that was carried out.;;;;;;;;;;;;;x
EVTOPTA_greek_57;Interesting;;;;;;;;;;;;;x
EVTDESC_greek_58;Interesting news has arrived in your domain regarding the woman you met less than a year ago during your Odyssey. As it turns out, after an investigation and trial, the court found that, contrary to appearances, she didn't kill either of the two people, but unfortunately, the true perpetrator's tracks have disappeared, and he will likely never be found.;;;;;;;;;;;;;x
EVTOPTA_greek_58;It could have ended better;;;;;;;;;;;;;x
EVTDESC_greek_59;Interesting news has arrived in your domain regarding the woman you met less than a year ago during your Odyssey. As it turns out, local investigators, despite a large-scale investigation, failed to find the perpetrator, allegedly due to their poor preparation and local unrest.;;;;;;;;;;;;x
EVTOPTA_greek_59;Bad news, really bad;;;;;;;;;;;;;x
EVTDESC_greek_60;Interesting news has arrived in your domain regarding the woman you met less than a year ago during your Odyssey. As it turns out, local investigators have discovered through their investigation that it was the fiancée of the executioner's daughter who killed his fiancée and the lighthouse keeper, even though the girl had come to the man to tell him she wanted to end her affair. According to reports, the murderer was convicted and hanged in his town's market square.;;;;;;;;;;;;;x
EVTOPTA_greek_60;Interesting;;;;;;;;;;;;;x
EVTDESC_greek_61;As you journey, you listen to a traveling preacher. He speaks engagingly, sharing the truths of his faith. He speaks not of your faith, but of the Christian faith, and in his sermon, he calls yours folk superstitions mixed with ancient paganism.;;;;;;;;;;;;;x
EVTOPTA_greek_61;Outrageous! How dare he!?;;;;;;;;;;;;;x
EVTOPTB_greek_61;I guess he's right, my religion is superstition;;;;;;;;;;;;;x
